INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;691575616;;"ООО ""Алвико-Транс""";613;Продавец;;112;691772248;     ;"ООО ""Химпромоил""";107;Покупатель; ;691575616-2017-0000000395;;Исходный;Выставлен. Подписан получателем;03.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""бн""";02.08.2016;Акт выполненных работ;;;;"""17-0026""";01.03.2017;375;0;75;450
112;600028016;;"ОАО ""Старобинский ТБЗ""";621;Продавец;Забавко Жанна Ивановна;112;691772248;;ХимПромОил;107;Покупатель; ;600028016-2017-0000312078;;Исходный;Выставлен. Подписан получателем;03.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""07-03/22кп""";02.12.2016;ТН-2;ТН-2;401951;ИТ;"""0312078""";01.03.2017;5872,55;0;1174,51;7047,06
112;101260830;;Аксенова  Т. Ф.;102;Продавец;Аксёнова Татьяна Фёдоровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;101260830-2017-0000000018;;Исходный;Выставлен. Подписан получателем;01.03.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""4""";01.03.2017;ТТН-1;;402960;АХ;"""0587901""";01.03.2017;243;0;48,6;291,6
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000661;;Исходный;Выставлен. Подписан получателем;05.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТН-2;ТН-2;401951;ИС;"""0864856""";01.03.2017;91,67;0;18,33;110
112;192328360;;Бондаревич О. Н.;105;Продавец;Бондаревич Олег Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;192328360-2017-0000000004;;Исходный;Выставлен. Подписан получателем;10.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""2""";01.11.2014;ТН-2;;401851;ШТ;"""0095005""";01.03.2017;405,27;0;81,05;486,32
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000667;;Исходный;Выставлен. Подписан получателем;07.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411303""";01.03.2017;573,92;0;114,79;688,71
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000405;;Исходный;Выставлен. Подписан получателем;06.04.2017;01.03.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""132""";01.03.2017;ТТН-1;;402961;ЭУ;"""0823269""";01.03.2017;1872;0;374,4;2246,4
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Комиссионер;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700020531;;Исходный;Выставлен. Подписан получателем;08.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/28-02-2017""";28.02.2017;50,51;0;10,1;60,61
643;7811508158;     ;"ООО ""Промостол""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000601;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""3""";31.01.2017;20.01.2017;"""""";;;;;;"""""";;1086,67;0;217,34;1304,01
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000588;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""1""";31.01.2017;19.01.2017;"""""";;;;;;"""""";;3080,91;2815,96;616,18;3697,09
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000585;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""1""";31.01.2017;19.01.2017;"""""";;;;;;"""""";;4,9;0;0,98;5,88
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000589;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""2""";31.01.2017;19.01.2017;"""""";;;;;;"""""";;6787,49;0;1357,5;8144,99
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000587;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""1""";31.01.2017;19.01.2017;"""""";;;;;;"""""";;15654,44;2815,96;3130,88;18785,32
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000586;;Исходный;Выставлен. Подписан получателем;28.02.2017;28.02.2017;28.02.2017;;"""""";;;"""""";;"""""";"""1""";31.01.2017;19.01.2017;"""""";;;;;;"""""";;9768,18;2815,96;1953,63;11721,81
112;190117474;;"УП ""ЖЭС МЖК""";107;Продавец;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190117474-2017-0000000189;;Исходный;Выставлен. Подписан получателем;23.02.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;Счет-фактура;;;;"""143""";28.02.2017;27,38;0;5,47;32,85
112;190604746;     ;"ЧУП ""Белтрансспутник"", РБ";108;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;190604746-2017-0000007630;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""7392-у""";26.05.2016;Акт;;;;"""5844""";28.02.2017;17,5;0;3,5;21
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000660;;Исходный;Выставлен. Подписан получателем;09.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411302""";28.02.2017;185,36;0;37,07;222,43
112;100847638;;"ООО ""МЕКУС""";105;Продавец;Саркисова Мария Александровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;100847638-2017-0000001196;;Исходный;Выставлен. Подписан получателем;03.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""238/16""";16.09.2016;Акт выполненных работ;;;;"""0000001196""";28.02.2017;37,79;0;7,56;45,35
112;190586896;;"ООО ""АверсКласс""";106;Продавец;Повхлеб Ирина Анатольевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190586896-2017-0000000339;;Исходный;Выставлен. Подписан получателем;01.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""2802/2""";28.02.2017;Акт выполненных работ;;;;"""185""";28.02.2017;308,33;0;61,67;370
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000291;;Исходный;Выставлен. Подписан получателем;01.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""0227/17-32""";27.02.2017;ТТН-1;;402961;ЭУ;"""0823260""";28.02.2017;21947,2;0;4389,44;26336,64
112;800013732;;"Совместное общество с ограниченной ответственностью ""Мобильные ТелеСистемы""";107;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;800013732-2017-1200770164;;Исходный;Выставлен. Подписан получателем;08.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""107316033119""";15.04.2016;Другое;Счёт-акт выполненных работ (оказанных услуг);;;"""1132559241""";28.02.2017;16;0;4;20
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000022;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1-с""";01.05.2015;;;;;"""""";;1568,22;0;313,64;1881,86
112;101007741;;"РУП ""БЕЛТЕЛЕКОМ""";111;Продавец;;112;691772248;;"ООО""ХИМПРОМОИЛ""";107;Покупатель; ;101007741-2017-9703018819;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""17040199797""";01.12.2016;Счет-фактура;Счёт-фактура;;;"""1008512""";10.03.2017;46,24;0;11,56;57,8
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000021;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;;;;;"""""";;83,33;0;16,67;100
112;102302797;;"ФИЛИАЛ МГТС РУП ""БЕЛТЕЛЕКОМ""";104;Продавец;;112;691772248;;"ООО""ХИМПРОМОИЛ""";107;Покупатель; ;102302797-2017-9703023512;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""17040199797""";01.12.2016;Счет-фактура;Счёт-фактура;;;"""1008512""";10.03.2017;19,96;0;5;24,96
112;800013732;;"Совместное общество с ограниченной ответственностью ""Мобильные ТелеСистемы""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;800013732-2017-1200762887;;Исходный;Выставлен. Подписан получателем;08.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""107316615643""";05.12.2016;Другое;Счёт-акт выполненных работ (оказанных услуг);;;"""1132975959""";28.02.2017;30;0;7,5;37,5
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Комиссионер;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700015942;;Исходный;Выставлен. Подписан получателем;08.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/28-02-2017""";28.02.2017;786,52;0;157,35;943,87
112;100181973;;"ООО ""АНИТЭКС""";111;Продавец;;112;691772248;;ХимПромОил ООО;107;Покупатель; ;100181973-2017-0000002811;;Исходный;Выставлен. Подписан получателем;07.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""298""";28.12.2015;Акт выполненных работ;;;;"""6222""";28.02.2017;73,2;0;18,3;91,5
112;190726138;;"Государственное предприятие ""Центр Систем Идентификации""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190726138-2017-0000009650;;Исходный;Выставлен. Подписан получателем;07.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ПМ50/01169/16""";23.04.2016;Акт;;;;"""ПМ50/01169/16""";28.02.2017;5,13;0;1,03;6,16
112;700103252;;ОАО Климовичский КХП;709;Продавец;;112;691772248;;"ООО""ХимПромОил""";107;Покупатель; ;700103252-2017-0000011854;;Исходный;Выставлен. Подписан получателем;06.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""390""";16.11.2016;Акт;;;;"""1724""";28.02.2017;10,22;0;2,04;12,26
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700012443;;Исходный;Выставлен. Подписан получателем;06.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/28-02-2017""";28.02.2017;493,91;0;98,81;592,72
112;191689581;     ;"Общество с ограниченной ответственностью ""Вебмарт Групп""";108;Продавец;;112;691772248;     ;ООО «ХимПромОил» , РБ;107;Покупатель; ;191689581-2017-0000000298;;Исходный;Выставлен. Подписан получателем;03.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Публичный""";01.02.2016;Акт;Акт;;;"""276""";28.02.2017;416,66;0;83,34;500
112;192357186;;"Унитарное предприятие ""МЖК-СтройИнвест""";107;Продавец;Апанасёнок Алексей Валентинович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;192357186-2017-0000000022;;Исходный;Выставлен. Подписан получателем;06.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18/11-2016""";18.11.2016;;;;;"""""";;792,36;0;158,47;950,83
112;101528843;;"Унитарное предприятие ""Велком""";111;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;101528843-2017-9910404258;;Исходный;Выставлен. Подписан получателем;05.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""000200442507""";10.12.2014;Акт;;;;"""2017030358598174""";28.02.2017;274,62;0;68,66;343,28
112;190117474;;"УП ""ЖЭС МЖК""";107;Посредник;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;190117474-2017-0000000248;;Исходный;Выставлен. Подписан получателем;13.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№74""";02.01.2017;Счет-фактура;;;;"""205""";13.03.2017;399,41;0;79,88;479,29
112;700103252;;ОАО Климовичский КХП;709;Продавец;;112;691772248;;"ООО""ХимПромОил""";107;Покупатель; ;700103252-2017-0000011855;;Исходный;Выставлен. Подписан получателем;06.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""390""";16.11.2016;Акт;;;;"""1723""";28.02.2017;1,36;0;0,27;1,63
112;191439844;;"Иностранное унитарное предприятие ""Стэнком""";108;Продавец;Щербаков Виктор Владимирович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191439844-2017-0000000009;;Дополнительный без ссылки;Выставлен. Подписан получателем;01.03.2017;28.02.2017;07.03.2017;;"""""";;;"""""";;"""""";"""""";;;"""1428601""";13.10.2015;ТН-2;;401851;ШИ;"""0334743""";07.03.2016;-137,43;0;-27,49;-164,92
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Комиссионер;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700017481;;Исходный;Выставлен. Подписан получателем;08.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;Другое;НТУ-АЗС;;;"""5434/28-02-2017""";28.02.2017;51,25;0;10,25;61,5
112;190635842;;ООО Смартон;104;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190635842-2017-0000060149;;Исходный;Выставлен. Подписан получателем;10.03.2017;28.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Договор №МИ00-00017838 от 18.10.2016""";18.10.2016;ТТН-1;ТТН;402961;ЭЭ;"""4230268""";28.02.2017;209,14;0;41,18;250,32
112;190117474;;"УП ""ЖЭС МЖК""";107;Посредник;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;190117474-2017-0000000221;;Исходный;Аннулирован;10.03.2017;28.02.2017;;28.02.2017;"""""";;;"""""";;"""""";"""""";;;"""№74""";02.01.2017;Счет-фактура;;;;"""205""";13.03.2017;232,54;0;46,51;279,05
112;191426062;;Гоман К. Н.;107;Продавец;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191426062-2017-0000000030;;Исходный;Аннулирован;10.04.2017;28.02.2017;10.04.2017;28.02.2017;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;;;;;"""""";;94,34;0;18,87;113,21
112;191426062;;Гоман К. Н.;107;Посредник;Гоман Кирилл Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;191426062-2018-0000000009;;Исходный;Выставлен. Подписан получателем;20.01.2018;28.02.2017;13.02.2018;;"""""";;;"""""";;"""""";"""""";;;"""1""";05.03.2015;Счет-фактура;;;;"""2""";21.03.2017;94,34;0;18,87;113,21
112;291192639;;"ООО ""АвтоКАМстрой""";213;Продавец;Заступневич Татьяна Николаевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;291192639-2017-0000000424;;Исходный;Выставлен. Подписан получателем;01.03.2017;27.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""19\2017""";27.02.2017;Акт выполненных работ;;;;"""86""";27.02.2017;33,33;0;6,67;40
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000035598;;Исходный;Выставлен. Подписан получателем;03.03.2017;27.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/102274""";27.02.2017;14,17;0;2,83;17
112;790488983;;"ООО"" Боголин-Плюс """;741;Продавец;Синевич Леонора Юрьевна;112;691772248;;"ООО  ""ХимПромОйл""";107;Покупатель; ;790488983-2017-0000000368;;Исходный;Выставлен. Подписан получателем;01.03.2017;27.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""""";;ТН-2;ТТН-1;401851;ПЮ;"""0673666""";27.02.2017;220,84;0;44,16;265
112;300602393;;"ТТФ ООО ""БЛОК""  РБ";351;Продавец;;112;691772248;;"ООО ""ХимПромОил"" РБ";107;Покупатель; ;300602393-2017-0000000026;;Исходный;Выставлен. Подписан получателем;10.03.2017;27.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""24/02""";24.02.2017;Акт;Акт;-;-;"""26""";27.02.2017;700;0;140;840
112;190431542;;"РО ""Белагросервис""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190431542-2017-0000071376;;Исходный;Выставлен. Подписан получателем;06.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""договор №13-3-5/32""";22.02.2017;ТТН-1;;402861;ЖБ;"""1332764""";24.02.2017;14698,57;0;2939,71;17638,28
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000034858;;Исходный;Выставлен. Подписан получателем;01.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/103226""";24.02.2017;14,17;0;2,83;17
112;690546768;;"Частное предприятие ""Никхим""";603;Продавец;Шеченков Владимир Викторович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;690546768-2017-0000000009;;Исходный;Выставлен. Подписан получателем;07.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""70200008/16""";24.05.2016;ТТН-1;;402861;ЭК;"""527298""";24.02.2017;88,8;0;17,76;106,56
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000124597;;Исходный;Выставлен. Подписан получателем;06.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""40620""";05.02.2016;Другое;Другое;;;"""O20170223115488""";24.02.2017;15;0;3;18
112;300042199;;"ОАО ""НАФТАН""";351;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;300042199-2017-0000009775;;Исходный;Выставлен. Подписан получателем;06.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""049/2.02.488""";17.01.2017;ТТН-1;;402962;ГЮ;"""0421115""";24.02.2017;19299,06;3606,25;3859,81;23158,87
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000034981;;Исходный;Выставлен. Подписан получателем;01.03.2017;24.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/102006""";24.02.2017;14,17;0;2,83;17
112;100205819;;"ООО ""Пуми-С""";106;Продавец;Зенько Лилия Алексеевна;112;691772248;;ХимПромОил ООО,РБ;107;Покупатель; ;100205819-2017-0000000527;;Исходный;Выставлен. Подписан получателем;03.03.2017;23.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Договор №  0306""";23.04.2015;ТТН-1;;402961;ЭХ;"""2059493""";23.02.2017;71,4;0;14,28;85,68
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000001304;;Исходный;Выставлен. Подписан получателем;02.03.2017;23.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""426""";23.02.2017;ТТН-1;;402961;ЭС;"""1052949""";23.02.2017;185,3;0;37,06;222,36
112;191506712;;"Общество с ограниченной ответственносью ""Мирнотранс""";105;Продавец;Дольников Максим Анатольевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191506712-2017-0000000091;;Исходный;Выставлен. Подписан получателем;10.03.2017;22.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";20.01.2015;Акт;;;;"""522-А""";22.02.2017;70;0;0;70
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000649;;Исходный;Выставлен. Подписан получателем;09.03.2017;22.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411316""";22.02.2017;573,92;0;114,79;688,71
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000670;;Исходный;Выставлен. Подписан получателем;28.03.2017;22.02.2017;28.03.2017;;"""""";;;"""""";;"""""";"""4""";28.02.2017;22.02.2017;"""2014-020""";10.10.2014;;;;;"""""";;8011,61;0;1602,32;9613,93
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000123733;;Исходный;Выставлен. Подписан получателем;06.03.2017;22.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""40620""";05.02.2016;Другое;Другое;;;"""O20170221115218""";22.02.2017;15;0;3;18
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000671;;Исходный;Выставлен. Подписан получателем;28.03.2017;22.02.2017;28.03.2017;;"""""";;;"""""";;"""""";"""5""";28.02.2017;22.02.2017;"""2014-020""";10.10.2014;;;;;"""""";;21733,05;1410,33;4346,61;26079,66
112;690314876;     ;"РУП  ""Белоруснефть-Минскоблнефтепродукт""";606;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;690314876-2017-1700010610;;Исходный;Выставлен. Подписан получателем;06.03.2017;22.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""5434""";06.11.2014;ТН-2;Товарная накладная;401851;ИЛ;"""0060677""";22.02.2017;9,17;0;1,83;11
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000032670;;Исходный;Выставлен. Подписан получателем;28.02.2017;21.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/102279""";21.02.2017;14,17;0;2,83;17
112;690782786;;"ООО ""НПК Будмакс""";606;Продавец;Кобер Виктория Тимофеевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;690782786-2017-0000000041;;Исходный;Выставлен. Подписан получателем;10.03.2017;21.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""26/01""";26.01.2015;ТТН-1;ТТН-1;402861;ЭС;"""3204530""";21.02.2017;561,6;0;112,32;673,92
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000001213;;Исходный;Выставлен. Подписан получателем;02.03.2017;20.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1901""";25.08.2016;ТТН-1;;402961;ЭС;"""1052864""";20.02.2017;5800;0;1160;6960
112;600125053;;ОАО Завод горного воска;617;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;600125053-2017-0000002150;;Исходный;Выставлен. Подписан получателем;23.02.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""171""";15.02.2017;ТТН-1;;402961;ЭС;"""4644374""";17.02.2017;638,67;0;127,73;766,4
112;700018342;;"ОАО ""Агрокомбинат ""Восход""";716;Продавец;;112;691772248;;"ООО ""ХимПроОйл""";107;Покупатель; ;700018342-2017-0000000784;;Исходный;Выставлен. Подписан получателем;02.03.2017;17.02.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""8/400""";29.06.2016;ТТН-1;ТТН-1;402961;ЭХ;"""4518189""";17.02.2017;1475,25;0;147,53;1622,78
